TEMP,HUMIDITY,CLOUD_COVER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JUN_SEP,ANNUAL,FLOOD
31.2,70.0,46.0,12.6,34.5,20.2,51.1,85.0,351.2,266.1,243.1,148.5,143.7,34.6,26.5,1008.9,1417.3,0
34.4,83.0,38.0,36.8,38.8,40.6,59.0,91.9,331.1,332.6,262.5,273.6,117.0,52.1,29.8,1199.8,1665.8,1
32.0,71.0,40.0,2.5,21.8,38.0,38.8,47.3,91.0,311.7,324.7,169.4,65.8,14.6,5.0,896.7,1130.5,0
30.2,64.0,47.0,7.2,22.0,15.1,33.8,74.5,341.0,396.8,185.2,178.9,120.8,17.4,10.7,1102.0,1403.5,0
30.3,67.0,40.0,11.4,8.9,21.1,42.7,101.3,291.9,321.3,244.3,253.5,33.3,10.8,0.0,1111.0,1340.5,1
30.9,81.0,45.0,49.4,41.3,50.4,65.8,90.4,398.4,175.5,494.4,177.5,87.3,68.1,37.5,1245.8,1735.9,1
30.7,73.0,36.0,9.3,20.0,11.4,24.6,56.7,322.3,320.0,228.1,161.5,26.7,13.6,13.1,1031.8,1207.1,0
29.6,71.0,48.0,18.6,29.4,30.9,35.4,70.2,358.2,234.4,368.0,176.8,146.4,20.3,21.7,1137.4,1510.3,1
29.2,75.0,41.0,27.8,31.1,27.9,45.6,67.8,315.9,259.6,263.6,280.4,105.9,14.0,29.0,1119.6,1468.7,0
28.9,77.0,40.0,25.4,11.0,38.2,15.9,25.3,344.4,271.5,329.7,299.9,116.7,22.6,40.1,1245.5,1540.6,1
27.3,81.0,28.0,0.0,19.0,33.1,30.2,75.5,367.1,267.6,325.4,231.2,94.9,43.7,14.2,1191.2,1501.9,0
28.4,83.0,40.0,44.7,36.3,49.0,55.9,76.5,295.3,250.9,378.9,258.7,127.7,53.6,42.4,1183.7,1669.9,1
25.3,72.0,31.0,0.0,14.2,16.9,1.6,20.8,156.5,305.2,261.4,156.9,75.0,19.0,17.1,880.0,1044.6,0
28.8,66.0,33.0,0.0,0.0,0.0,0.0,58.5,216.5,198.8,378.8,261.0,70.2,9.8,0.0,1055.0,1193.5,1
26.8,72.0,31.0,0.0,2.9,0.9,27.7,31.4,264.4,314.4,238.8,195.0,75.7,13.7,10.5,1012.7,1175.5,1
26.6,76.0,29.0,0.0,10.1,3.0,26.0,51.4,252.3,432.4,291.8,226.6,63.0,17.3,14.8,1203.1,1388.6,1
29.4,68.0,55.0,34.6,27.4,42.5,53.6,116.7,208.8,247.6,321.6,212.7,106.2,59.9,42.2,990.8,1474.1,0
32.1,68.0,49.0,23.9,37.6,25.0,45.3,48.4,176.9,299.5,231.5,194.5,103.4,38.4,34.9,902.5,1259.4,0
31.0,76.0,53.0,32.9,65.3,60.7,67.5,70.7,250.6,190.0,304.8,306.2,124.2,78.2,51.6,1051.7,1602.8,1
25.5,74.0,28.0,0.0,3.1,0.0,31.9,57.4,286.4,273.9,281.4,206.3,35.1,19.4,0.0,1048.0,1195.0,1
26.8,74.0,39.0,38.8,32.5,24.2,38.3,94.8,348.7,350.4,266.7,267.1,58.2,24.4,28.6,1232.9,1572.7,1
31.1,69.0,28.0,0.0,0.0,0.0,0.0,9.5,281.4,324.2,402.6,182.5,88.1,0.0,0.0,1190.7,1288.3,1
26.8,73.0,32.0,7.8,0.0,0.0,41.6,65.2,305.2,301.6,228.4,148.8,69.3,8.3,13.8,984.0,1190.0,0
28.5,68.0,31.0,0.0,0.0,17.4,13.6,55.8,229.8,337.6,332.6,147.9,78.8,18.8,0.0,1047.9,1232.4,1
30.2,79.0,48.0,27.3,50.5,48.2,56.9,57.8,193.2,491.8,368.7,233.6,91.7,54.1,41.3,1287.3,1715.0,1
26.9,,35.0,21.4,22.6,9.5,27.8,93.8,242.8,420.5,297.0,179.6,61.0,28.2,27.3,1139.9,1431.6,1
29.2,63.0,47.0,4.9,14.3,15.6,31.8,79.5,237.8,270.6,231.8,142.2,60.9,25.8,17.5,882.4,1132.7,0
26.1,68.0,43.0,7.6,16.3,18.1,29.4,59.6,228.5,218.7,241.2,249.9,80.2,24.6,22.0,938.3,1196.1,1
27.7,65.0,56.0,26.7,22.6,33.8,66.5,107.6,275.6,298.2,272.6,188.1,86.0,46.1,27.2,1034.5,1451.0,0
29.7,70.0,26.0,0.0,0.0,1.5,0.4,62.3,253.9,222.8,156.0,175.8,91.9,22.3,0.0,808.5,987.0,0
25.5,73.0,48.0,29.6,40.7,45.3,40.8,87.9,322.7,352.9,247.6,229.1,110.3,56.8,23.3,1152.3,1586.9,1
30.0,65.0,47.0,1.3,15.8,21.4,42.1,57.4,241.1,235.5,200.4,169.9,132.6,26.7,22.3,847.0,1166.6,0
29.0,68.0,30.0,0.0,0.0,0.0,18.5,22.9,127.7,278.0,340.5,237.7,72.5,0.0,0.0,983.9,1097.8,0
30.2,68.0,46.0,0.6,9.5,22.2,38.2,70.4,234.6,361.5,327.1,150.9,30.9,25.2,25.5,1074.1,1296.6,1
29.5,75.0,41.0,6.2,29.3,47.4,50.7,89.0,270.0,311.6,343.2,219.4,124.0,46.1,16.4,1144.1,1553.3,1
32.0,74.0,36.0,17.3,5.0,3.6,30.9,59.9,323.7,249.6,320.6,207.5,48.7,12.3,22.7,1101.3,1301.8,1
